"Date","Price","Open","High","Low","Vol.","Change %"
"03/07/1990","134.38","134.38","134.38","134.38","","-0.09%"
"03/08/1990","134.76","134.76","134.76","134.76","","0.28%"
"03/09/1990","134.72","134.72","134.72","134.72","","-0.03%"
"03/12/1990","134.98","134.98","134.98","134.98","","0.19%"
"03/13/1990","134.83","134.83","134.83","134.83","","-0.11%"
"03/14/1990","135.05","135.05","135.05","135.05","","0.16%"
"03/15/1990","135.21","135.21","135.21","135.21","","0.12%"
"03/16/1990","135.25","135.25","135.25","135.25","","0.03%"
"03/19/1990","135.62","135.62","135.62","135.62","","0.27%"
"03/20/1990","135.01","135.01","135.01","135.01","","-0.45%"
"03/21/1990","134.79","134.79","134.79","134.79","","-0.16%"
"03/22/1990","133.95","133.95","133.95","133.95","","-0.62%"
"03/23/1990","134.49","134.49","134.49","134.49","","0.40%"
"03/26/1990","134.86","134.86","134.86","134.86","","0.28%"
"03/27/1990","135.75","135.75","135.75","135.75","","0.66%"
"03/28/1990","135.76","135.76","135.76","135.76","","0.01%"
"03/29/1990","135.68","135.68","135.68","135.68","","-0.06%"
"03/30/1990","135.13","135.13","135.13","135.13","","-0.41%"
"04/02/1990","135.37","135.37","135.37","135.37","","0.18%"
"04/03/1990","136.37","136.37","136.37","136.37","","0.74%"
"04/04/1990","135.86","135.86","135.86","135.86","","-0.37%"
"04/05/1990","136.04","136.04","136.04","136.04","","0.13%"
"04/06/1990","136.00","136.00","136.00","136.00","","-0.03%"
"04/09/1990","136.47","136.47","136.47","136.47","","0.35%"
"04/10/1990","136.80","136.80","136.80","136.80","","0.24%"
"04/11/1990","136.96","136.96","136.96","136.96","","0.12%"
"04/12/1990","137.45","137.45","137.45","137.45","","0.36%"
"04/16/1990","137.58","137.58","137.58","137.58","","0.09%"
"04/17/1990","137.77","137.77","137.77","137.77","","0.14%"
"04/18/1990","137.28","137.28","137.28","137.28","","-0.36%"
"04/19/1990","136.97","136.97","136.97","136.97","","-0.23%"
"04/20/1990","136.11","136.11","136.11","136.11","","-0.63%"
"04/23/1990","135.75","135.75","135.75","135.75","","-0.26%"
"04/24/1990","135.70","135.70","135.70","135.70","","-0.04%"
"04/25/1990","136.12","136.12","136.12","136.12","","0.31%"
"04/26/1990","136.49","136.49","136.49","136.49","","0.27%"
"04/27/1990","135.40","135.40","135.40","135.40","","-0.80%"
"04/30/1990","136.27","136.27","136.27","136.27","","0.64%"
"05/01/1990","136.54","136.54","136.54","136.54","","0.20%"
"05/02/1990","137.25","137.25","137.25","137.25","","0.52%"
"05/03/1990","137.56","137.56","137.56","137.56","","0.23%"
"05/04/1990","138.32","138.32","138.32","138.32","","0.55%"
"05/07/1990","138.65","138.65","138.65","138.65","","0.24%"
"05/08/1990","138.85","138.85","138.85","138.85","","0.14%"
"05/09/1990","138.89","138.89","138.89","138.89","","0.03%"
"05/10/1990","139.10","139.10","139.10","139.10","","0.15%"
"05/11/1990","139.30","139.30","139.30","139.30","","0.14%"
"05/14/1990","139.43","139.43","139.43","139.43","","0.09%"
"05/15/1990","139.47","139.47","139.47","139.47","","0.03%"
"05/16/1990","139.53","139.53","139.53","139.53","","0.04%"
"05/17/1990","139.57","139.57","139.57","139.57","","0.03%"
"05/18/1990","139.60","139.60","139.60","139.60","","0.02%"
"05/21/1990","140.23","140.23","140.23","140.23","","0.45%"
"05/22/1990","140.26","140.26","140.26","140.26","","0.02%"
"05/23/1990","140.34","140.34","140.34","140.34","","0.06%"
"05/24/1990","140.32","140.32","140.32","140.32","","-0.01%"
"05/25/1990","139.94","139.94","139.94","139.94","","-0.27%"
"05/29/1990","140.83","140.83","140.83","140.83","","0.64%"
"05/30/1990","140.91","140.91","140.91","140.91","","0.06%"
"05/31/1990","140.95","140.95","140.95","140.95","","0.03%"
"06/01/1990","141.10","141.10","141.10","141.10","","0.11%"
"06/04/1990","141.39","141.39","141.39","141.39","","0.21%"
"06/05/1990","141.41","141.41","141.41","141.41","","0.01%"
"06/06/1990","141.47","141.47","141.47","141.47","","0.04%"
"06/07/1990","141.50","141.50","141.50","141.50","","0.02%"
"06/08/1990","141.43","141.43","141.43","141.43","","-0.05%"
"06/11/1990","141.71","141.71","141.71","141.71","","0.20%"
"06/12/1990","141.78","141.78","141.78","141.78","","0.05%"
"06/13/1990","141.81","141.81","141.81","141.81","","0.02%"
"06/14/1990","141.89","141.89","141.89","141.89","","0.06%"
"06/15/1990","141.88","141.88","141.88","141.88","","-0.01%"
"06/18/1990","141.05","141.05","141.05","141.05","","-0.59%"
"06/19/1990","141.56","141.56","141.56","141.56","","0.36%"
"06/20/1990","141.76","141.76","141.76","141.76","","0.14%"
"06/21/1990","142.15","142.15","142.15","142.15","","0.28%"
"06/22/1990","141.07","141.07","141.07","141.07","","-0.76%"
"06/25/1990","140.21","140.21","140.21","140.21","","-0.61%"
"06/26/1990","140.17","140.17","140.17","140.17","","-0.03%"
"06/27/1990","141.23","141.23","141.23","141.23","","0.76%"
"06/28/1990","141.76","141.76","141.76","141.76","","0.38%"
"06/29/1990","141.97","141.97","141.97","141.97","","0.15%"
"07/02/1990","142.49","142.49","142.49","142.49","","0.37%"
"07/03/1990","142.70","142.70","142.70","142.70","","0.15%"
"07/05/1990","141.70","141.70","141.70","141.70","","-0.70%"
"07/06/1990","142.54","142.54","142.54","142.54","","0.59%"
"07/09/1990","142.96","142.96","142.96","142.96","","0.29%"
"07/10/1990","142.29","142.29","142.29","142.29","","-0.47%"
"07/11/1990","143.45","143.45","143.45","143.45","","0.82%"
"07/12/1990","144.00","144.00","144.00","144.00","","0.38%"
"07/13/1990","144.16","144.16","144.16","144.16","","0.11%"
"07/16/1990","144.44","144.44","144.44","144.44","","0.19%"
"07/17/1990","144.47","144.47","144.47","144.47","","0.02%"
"07/18/1990","144.43","144.43","144.43","144.43","","-0.03%"
"07/19/1990","144.65","144.65","144.65","144.65","","0.15%"
"07/20/1990","144.69","144.69","144.69","144.69","","0.03%"
"07/23/1990","143.27","143.27","143.27","143.27","","-0.98%"
"07/24/1990","143.74","143.74","143.74","143.74","","0.33%"
"07/25/1990","144.28","144.28","144.28","144.28","","0.38%"
"07/26/1990","143.83","143.83","143.83","143.83","","-0.31%"
"07/27/1990","143.30","143.30","143.30","143.30","","-0.37%"
"07/30/1990","144.08","144.08","144.08","144.08","","0.54%"
"07/31/1990","144.19","144.19","144.19","144.19","","0.08%"
"08/01/1990","144.17","144.17","144.17","144.17","","-0.01%"
"08/02/1990","143.03","143.03","143.03","143.03","","-0.79%"
"08/03/1990","140.60","140.60","140.60","140.60","","-1.70%"
"08/06/1990","137.05","137.05","137.05","137.05","","-2.52%"
"08/07/1990","137.13","137.13","137.13","137.13","","0.06%"
"08/08/1990","138.45","138.45","138.45","138.45","","0.96%"
"08/09/1990","139.15","139.15","139.15","139.15","","0.51%"
"08/10/1990","137.54","137.54","137.54","137.54","","-1.16%"
"08/13/1990","138.86","138.86","138.86","138.86","","0.96%"
"08/14/1990","139.20","139.20","139.20","139.20","","0.24%"
"08/15/1990","139.59","139.59","139.59","139.59","","0.28%"
"08/16/1990","136.45","136.45","136.45","136.45","","-2.25%"
"08/17/1990","134.46","134.46","134.46","134.46","","-1.46%"
"08/20/1990","134.86","134.86","134.86","134.86","","0.30%"
"08/21/1990","133.51","133.51","133.51","133.51","","-1.00%"
"08/22/1990","132.20","132.20","132.20","132.20","","-0.98%"
"08/23/1990","129.08","129.08","129.08","129.08","","-2.36%"
"08/24/1990","130.71","130.71","130.71","130.71","","1.26%"
"08/27/1990","134.05","134.05","134.05","134.05","","2.56%"
"08/28/1990","134.19","134.19","134.19","134.19","","0.10%"
"08/29/1990","134.86","134.86","134.86","134.86","","0.50%"
"08/30/1990","133.47","133.47","133.47","133.47","","-1.03%"
"08/31/1990","134.38","134.38","134.38","134.38","","0.68%"
"09/04/1990","135.14","135.14","135.14","135.14","","0.57%"
"09/05/1990","135.67","135.67","135.67","135.67","","0.39%"
"09/06/1990","134.80","134.80","134.80","134.80","","-0.64%"
"09/07/1990","135.71","135.71","135.71","135.71","","0.68%"
"09/10/1990","135.61","135.61","135.61","135.61","","-0.07%"
"09/11/1990","135.90","135.90","135.90","135.90","","0.21%"
"09/12/1990","136.17","136.17","136.17","136.17","","0.20%"
"09/13/1990","135.19","135.19","135.19","135.19","","-0.72%"
"09/14/1990","134.63","134.63","134.63","134.63","","-0.41%"
"09/17/1990","135.41","135.41","135.41","135.41","","0.58%"
"09/18/1990","135.65","135.65","135.65","135.65","","0.18%"
"09/19/1990","135.09","135.09","135.09","135.09","","-0.41%"
"09/20/1990","132.83","132.83","132.83","132.83","","-1.67%"
"09/21/1990","132.94","132.94","132.94","132.94","","0.08%"
"09/24/1990","131.86","131.86","131.86","131.86","","-0.81%"
"09/25/1990","132.88","132.88","132.88","132.88","","0.77%"
"09/26/1990","132.31","132.31","132.31","132.31","","-0.43%"
"09/27/1990","131.17","131.17","131.17","131.17","","-0.86%"
"09/28/1990","132.42","132.42","132.42","132.42","","0.95%"
"10/01/1990","134.60","134.60","134.60","134.60","","1.65%"
"10/02/1990","134.66","134.66","134.66","134.66","","0.04%"
"10/03/1990","134.33","134.33","134.33","134.33","","-0.25%"
"10/04/1990","134.72","134.72","134.72","134.72","","0.29%"
"10/05/1990","134.69","134.69","134.69","134.69","","-0.02%"
"10/08/1990","135.41","135.41","135.41","135.41","","0.53%"
"10/09/1990","133.12","133.12","133.12","133.12","","-1.69%"
"10/10/1990","131.85","131.85","131.85","131.85","","-0.95%"
"10/11/1990","130.19","130.19","130.19","130.19","","-1.26%"
"10/12/1990","132.21","132.21","132.21","132.21","","1.55%"
"10/15/1990","133.70","133.70","133.70","133.70","","1.13%"
"10/16/1990","132.10","132.10","132.10","132.10","","-1.20%"
"10/17/1990","132.08","132.08","132.08","132.08","","-0.02%"
"10/18/1990","134.92","134.92","134.92","134.92","","2.15%"
"10/19/1990","136.99","136.99","136.99","136.99","","1.53%"
"10/22/1990","137.88","137.88","137.88","137.88","","0.65%"
"10/23/1990","137.42","137.42","137.42","137.42","","-0.33%"
"10/24/1990","137.68","137.68","137.68","137.68","","0.19%"
"10/25/1990","137.11","137.11","137.11","137.11","","-0.41%"
"10/26/1990","135.72","135.72","135.72","135.72","","-1.01%"
"10/29/1990","135.41","135.41","135.41","135.41","","-0.23%"
"10/30/1990","136.24","136.24","136.24","136.24","","0.61%"
"10/31/1990","136.15","136.15","136.15","136.15","","-0.07%"
"11/01/1990","137.18","137.18","137.18","137.18","","0.76%"
"11/02/1990","138.20","138.20","138.20","138.20","","0.74%"
"11/05/1990","139.06","139.06","139.06","139.06","","0.62%"
"11/06/1990","138.72","138.72","138.72","138.72","","-0.24%"
"11/07/1990","137.44","137.44","137.44","137.44","","-0.92%"
"11/08/1990","138.01","138.01","138.01","138.01","","0.41%"
"11/09/1990","139.60","139.60","139.60","139.60","","1.15%"
"11/12/1990","140.60","140.60","140.60","140.60","","0.72%"
"11/13/1990","140.70","140.70","140.70","140.70","","0.07%"
"11/14/1990","140.87","140.87","140.87","140.87","","0.12%"
"11/15/1990","140.90","140.90","140.90","140.90","","0.02%"
"11/16/1990","141.00","141.00","141.00","141.00","","0.07%"
"11/19/1990","141.83","141.83","141.83","141.83","","0.59%"
"11/20/1990","141.29","141.29","141.29","141.29","","-0.38%"
"11/21/1990","141.55","141.55","141.55","141.55","","0.18%"
"11/23/1990","141.32","141.32","141.32","141.32","","-0.16%"
"11/26/1990","141.75","141.75","141.75","141.75","","0.30%"
"11/27/1990","142.09","142.09","142.09","142.09","","0.24%"
"11/28/1990","142.18","142.18","142.18","142.18","","0.06%"
"11/29/1990","141.92","141.92","141.92","141.92","","-0.18%"
"11/30/1990","143.13","143.13","143.13","143.13","","0.85%"
"12/03/1990","143.36","143.36","143.36","143.36","","0.16%"
"12/04/1990","143.70","143.70","143.70","143.70","","0.24%"
"12/05/1990","143.97","143.97","143.97","143.97","","0.19%"
"12/06/1990","143.93","143.93","143.93","143.93","","-0.03%"
"12/07/1990","143.93","143.93","143.93","143.93","","0.00%"
"12/10/1990","144.16","144.16","144.16","144.16","","0.16%"
"12/11/1990","144.23","144.23","144.23","144.23","","0.05%"
"12/12/1990","144.39","144.39","144.39","144.39","","0.11%"
"12/13/1990","144.48","144.48","144.48","144.48","","0.06%"
"12/14/1990","144.46","144.46","144.46","144.46","","-0.01%"
"12/17/1990","144.61","144.61","144.61","144.61","","0.10%"
"12/18/1990","144.74","144.74","144.74","144.74","","0.09%"
"12/19/1990","144.79","144.79","144.79","144.79","","0.03%"
"12/20/1990","144.86","144.86","144.86","144.86","","0.05%"
"12/21/1990","144.85","144.85","144.85","144.85","","-0.01%"
"12/24/1990","144.43","144.43","144.43","144.43","","-0.29%"
"12/26/1990","145.11","145.11","145.11","145.11","","0.47%"
"12/27/1990","144.49","144.49","144.49","144.49","","-0.43%"
"12/28/1990","144.75","144.75","144.75","144.75","","0.18%"
"12/31/1990","145.00","145.00","145.00","145.00","","0.17%"
"01/02/1991","144.78","144.78","144.78","144.78","","-0.15%"
"01/03/1991","143.49","143.49","143.49","143.49","","-0.89%"
"01/04/1991","143.33","143.33","143.33","143.33","","-0.11%"
"01/07/1991","141.34","141.34","141.34","141.34","","-1.39%"
"01/08/1991","141.14","141.14","141.14","141.14","","-0.14%"
"01/09/1991","139.26","139.26","139.26","139.26","","-1.33%"
"01/10/1991","140.86","140.86","140.86","140.86","","1.15%"
"01/11/1991","140.89","140.89","140.89","140.89","","0.02%"
"01/14/1991","139.97","139.97","139.97","139.97","","-0.65%"
"01/15/1991","140.39","140.39","140.39","140.39","","0.30%"
"01/16/1991","141.88","141.88","141.88","141.88","","1.06%"
"01/17/1991","147.13","147.13","147.13","147.13","","3.70%"
"01/18/1991","148.05","148.05","148.05","148.05","","0.63%"
"01/21/1991","148.46","148.46","148.46","148.46","","0.28%"
"01/22/1991","147.65","147.65","147.65","147.65","","-0.55%"
"01/23/1991","148.40","148.40","148.40","148.40","","0.51%"
"01/24/1991","149.33","149.33","149.33","149.33","","0.63%"
"01/25/1991","149.76","149.76","149.76","149.76","","0.29%"
"01/28/1991","149.93","149.93","149.93","149.93","","0.11%"
"01/29/1991","149.99","149.99","149.99","149.99","","0.04%"
"01/30/1991","150.73","150.73","150.73","150.73","","0.49%"
"01/31/1991","151.00","151.00","151.00","151.00","","0.18%"
"02/01/1991","150.98","150.98","150.98","150.98","","-0.01%"
"02/04/1991","151.41","151.41","151.41","151.41","","0.28%"
"02/05/1991","151.48","151.48","151.48","151.48","","0.05%"
"02/06/1991","151.61","151.61","151.61","151.61","","0.09%"
"02/07/1991","151.62","151.62","151.62","151.62","","0.01%"
"02/08/1991","151.72","151.72","151.72","151.72","","0.07%"
"02/11/1991","151.85","151.85","151.85","151.85","","0.09%"
"02/12/1991","151.92","151.92","151.92","151.92","","0.05%"
"02/13/1991","151.97","151.97","151.97","151.97","","0.03%"
"02/14/1991","152.01","152.01","152.01","152.01","","0.03%"
"02/15/1991","151.95","151.95","151.95","151.95","","-0.04%"
"02/19/1991","152.29","152.29","152.29","152.29","","0.22%"
"02/20/1991","151.57","151.57","151.57","151.57","","-0.47%"
"02/21/1991","151.68","151.68","151.68","151.68","","0.07%"
"02/22/1991","151.76","151.76","151.76","151.76","","0.05%"
"02/25/1991","152.26","152.26","152.26","152.26","","0.33%"
"02/26/1991","151.65","151.65","151.65","151.65","","-0.40%"
"02/27/1991","152.73","152.73","152.73","152.73","","0.71%"
"02/28/1991","152.84","152.84","152.84","152.84","","0.07%"
"03/05/1991","154.23","154.23","154.23","154.23","","0.91%"
"03/06/1991","154.19","154.19","154.19","154.19","","-0.03%"
"03/07/1991","154.29","154.29","154.29","154.29","","0.06%"
"03/08/1991","154.34","154.34","154.34","154.34","","0.03%"
"03/11/1991","154.46","154.46","154.46","154.46","","0.08%"
"03/12/1991","154.39","154.39","154.39","154.39","","-0.05%"
"03/13/1991","154.78","154.78","154.78","154.78","","0.25%"
"03/14/1991","154.83","154.83","154.83","154.83","","0.03%"
"03/15/1991","154.52","154.52","154.52","154.52","","-0.20%"
"03/18/1991","154.25","154.25","154.25","154.25","","-0.17%"
"03/19/1991","153.22","153.22","153.22","153.22","","-0.67%"
"03/20/1991","153.56","153.56","153.56","153.56","","0.22%"
"03/21/1991","153.27","153.27","153.27","153.27","","-0.19%"
"03/22/1991","153.48","153.48","153.48","153.48","","0.14%"
"03/25/1991","154.17","154.17","154.17","154.17","","0.45%"
"03/26/1991","155.34","155.34","155.34","155.34","","0.76%"
"03/27/1991","155.20","155.20","155.20","155.20","","-0.09%"
"03/28/1991","154.99","154.99","154.99","154.99","","-0.14%"
"04/01/1991","154.67","154.67","154.67","154.67","","-0.21%"
"04/02/1991","155.90","155.90","155.90","155.90","","0.80%"
"04/03/1991","155.81","155.81","155.81","155.81","","-0.06%"
"04/04/1991","155.92","155.92","155.92","155.92","","0.07%"
"04/05/1991","155.65","155.65","155.65","155.65","","-0.17%"
"04/08/1991","156.26","156.26","156.26","156.26","","0.39%"
"04/09/1991","155.67","155.67","155.67","155.67","","-0.38%"
"04/10/1991","155.77","155.77","155.77","155.77","","0.06%"
"04/11/1991","156.40","156.40","156.40","156.40","","0.40%"
"04/12/1991","156.63","156.63","156.63","156.63","","0.15%"
"04/15/1991","156.81","156.81","156.81","156.81","","0.11%"
"04/16/1991","156.96","156.96","156.96","156.96","","0.10%"
"04/17/1991","157.04","157.04","157.04","157.04","","0.05%"
"04/18/1991","157.08","157.08","157.08","157.08","","0.03%"
"04/19/1991","157.05","157.05","157.05","157.05","","-0.02%"
"04/22/1991","156.68","156.68","156.68","156.68","","-0.24%"
"04/23/1991","156.73","156.73","156.73","156.73","","0.03%"
"04/24/1991","157.02","157.02","157.02","157.02","","0.19%"
"04/25/1991","156.44","156.44","156.44","156.44","","-0.37%"
"04/26/1991","156.50","156.50","156.50","156.50","","0.04%"
"04/29/1991","155.63","155.63","155.63","155.63","","-0.56%"
"04/30/1991","156.05","156.05","156.05","156.05","","0.27%"
"05/01/1991","157.15","157.15","157.15","157.15","","0.70%"
"05/02/1991","157.28","157.28","157.28","157.28","","0.08%"
"05/03/1991","157.52","157.52","157.52","157.52","","0.15%"
"05/06/1991","157.55","157.55","157.55","157.55","","0.02%"
"05/07/1991","157.21","157.21","157.21","157.21","","-0.22%"
"05/08/1991","157.55","157.55","157.55","157.55","","0.22%"
"05/09/1991","158.44","158.44","158.44","158.44","","0.56%"
"05/10/1991","156.58","156.58","156.58","156.58","","-1.17%"
"05/13/1991","157.44","157.44","157.44","157.44","","0.55%"
"05/14/1991","155.63","155.63","155.63","155.63","","-1.15%"
"05/15/1991","154.61","154.61","154.61","154.61","","-0.66%"
"05/16/1991","156.37","156.37","156.37","156.37","","1.14%"
